# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.667000e+01
# lRef        : 2.765000e+00
# Aref        : 2.162000e+00
# CofR        : (2.765000e+00 0.000000e+00 5.000000e-01)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
187           	4.380395e-01	2.141938e-01	2.238457e-01	2.549522e-01	2.504324e-01	4.519863e-03	1.229562e-01	-4.825947e-03	-1.631859e-03	1.372757e-02	5.231924e-03	8.495642e-03
188           	4.380082e-01	2.142815e-01	2.237267e-01	2.551593e-01	2.505998e-01	4.559436e-03	1.230202e-01	-4.722594e-03	-1.340529e-03	1.342145e-02	5.370197e-03	8.051256e-03
189           	4.379643e-01	2.143246e-01	2.236396e-01	2.554722e-01	2.508536e-01	4.618639e-03	1.231175e-01	-4.657497e-03	-1.118084e-03	1.329825e-02	5.531040e-03	7.767207e-03
190           	4.378630e-01	2.142975e-01	2.235654e-01	2.558876e-01	2.511899e-01	4.697668e-03	1.232461e-01	-4.633958e-03	-1.005821e-03	1.338226e-02	5.685311e-03	7.696953e-03
191           	4.376949e-01	2.141880e-01	2.235069e-01	2.563855e-01	2.515965e-01	4.788981e-03	1.234037e-01	-4.659405e-03	-1.041547e-03	1.369182e-02	5.804365e-03	7.887459e-03
192           	4.374537e-01	2.139950e-01	2.234588e-01	2.569194e-01	2.520378e-01	4.881633e-03	1.235781e-01	-4.731897e-03	-1.229034e-03	1.422737e-02	5.884652e-03	8.342721e-03
193           	4.371589e-01	2.137223e-01	2.234367e-01	2.574479e-01	2.524839e-01	4.963931e-03	1.237600e-01	-4.857197e-03	-1.567173e-03	1.498917e-02	5.927412e-03	9.061757e-03
194           	4.368144e-01	2.133648e-01	2.234496e-01	2.578869e-01	2.528612e-01	5.025646e-03	1.239178e-01	-5.042427e-03	-2.035975e-03	1.596920e-02	5.948626e-03	1.002058e-02
195           	4.364568e-01	2.129484e-01	2.235084e-01	2.581726e-01	2.531044e-01	5.068178e-03	1.240181e-01	-5.279996e-03	-2.591124e-03	1.711812e-02	5.967936e-03	1.115018e-02
196           	4.361317e-01	2.125250e-01	2.236067e-01	2.582418e-01	2.531565e-01	5.085381e-03	1.240355e-01	-5.540828e-03	-3.176588e-03	1.834140e-02	5.994113e-03	1.234729e-02
197           	4.358754e-01	2.121420e-01	2.237334e-01	2.580720e-01	2.529937e-01	5.078265e-03	1.239577e-01	-5.795712e-03	-3.741748e-03	1.949353e-02	6.005015e-03	1.348851e-02
198           	4.356656e-01	2.118249e-01	2.238407e-01	2.577083e-01	2.526496e-01	5.058631e-03	1.237955e-01	-6.007910e-03	-4.229550e-03	2.041104e-02	5.975968e-03	1.443507e-02
199           	4.354685e-01	2.115868e-01	2.238817e-01	2.572255e-01	2.521875e-01	5.037994e-03	1.235748e-01	-6.147464e-03	-4.583427e-03	2.092911e-02	5.881129e-03	1.504798e-02
200           	4.352171e-01	2.114090e-01	2.238080e-01	2.567111e-01	2.516779e-01	5.033157e-03	1.233224e-01	-6.199501e-03	-4.764991e-03	2.098357e-02	5.726794e-03	1.525678e-02
201           	4.349354e-01	2.113100e-01	2.236254e-01	2.561965e-01	2.511517e-01	5.044815e-03	1.230534e-01	-6.157660e-03	-4.755087e-03	2.058195e-02	5.535889e-03	1.504606e-02
202           	4.346501e-01	2.112970e-01	2.233531e-01	2.556656e-01	2.505952e-01	5.070461e-03	1.227624e-01	-6.028045e-03	-4.561063e-03	1.979410e-02	5.335984e-03	1.445811e-02
203           	4.344213e-01	2.113680e-01	2.230534e-01	2.551694e-01	2.500702e-01	5.099170e-03	1.224855e-01	-5.842710e-03	-4.224742e-03	1.876872e-02	5.159619e-03	1.360910e-02
204           	4.343459e-01	2.115502e-01	2.227957e-01	2.547579e-01	2.496494e-01	5.108432e-03	1.222705e-01	-5.622735e-03	-3.783884e-03	1.763932e-02	5.035775e-03	1.260354e-02
205           	4.344059e-01	2.118233e-01	2.225825e-01	2.544675e-01	2.493586e-01	5.108974e-03	1.221248e-01	-5.379589e-03	-3.271630e-03	1.646218e-02	4.959462e-03	1.150272e-02
206           	4.345285e-01	2.121283e-01	2.224002e-01	2.543284e-01	2.492128e-01	5.115560e-03	1.220486e-01	-5.135964e-03	-2.738194e-03	1.533118e-02	4.927396e-03	1.040378e-02
207           	4.346509e-01	2.124194e-01	2.222315e-01	2.543600e-01	2.492189e-01	5.141113e-03	1.220389e-01	-4.906012e-03	-2.209849e-03	1.429308e-02	4.936691e-03	9.356389e-03
208           	4.347080e-01	2.126490e-01	2.220590e-01	2.545632e-01	2.493734e-01	5.189758e-03	1.220918e-01	-4.705022e-03	-1.723149e-03	1.342298e-02	4.988343e-03	8.434641e-03
209           	4.346867e-01	2.127907e-01	2.218961e-01	2.549358e-01	2.496829e-01	5.252871e-03	1.222150e-01	-4.552710e-03	-1.321690e-03	1.279049e-02	5.073558e-03	7.716937e-03
210           	4.345983e-01	2.128338e-01	2.217645e-01	2.554397e-01	2.501308e-01	5.308924e-03	1.224109e-01	-4.465365e-03	-1.045567e-03	1.246754e-02	5.188203e-03	7.279337e-03
211           	4.344951e-01	2.127947e-01	2.217004e-01	2.559994e-01	2.506637e-01	5.335639e-03	1.226640e-01	-4.452864e-03	-9.237883e-04	1.247550e-02	5.313963e-03	7.161539e-03
212           	4.344059e-01	2.126744e-01	2.217315e-01	2.565395e-01	2.512165e-01	5.322980e-03	1.229468e-01	-4.528554e-03	-1.001120e-03	1.287382e-02	5.435791e-03	7.438030e-03
213           	4.343395e-01	2.124805e-01	2.218590e-01	2.570063e-01	2.517384e-01	5.267994e-03	1.232352e-01	-4.689284e-03	-1.283543e-03	1.364543e-02	5.539171e-03	8.106258e-03
214           	4.342849e-01	2.122208e-01	2.220642e-01	2.573522e-01	2.521674e-01	5.184835e-03	1.234913e-01	-4.921705e-03	-1.749644e-03	1.473488e-02	5.617797e-03	9.117084e-03
215           	4.342240e-01	2.118970e-01	2.223269e-01	2.574745e-01	2.523935e-01	5.081025e-03	1.236562e-01	-5.214959e-03	-2.354536e-03	1.604748e-02	5.669204e-03	1.037828e-02
216           	4.341561e-01	2.115312e-01	2.226249e-01	2.573274e-01	2.523591e-01	4.968351e-03	1.236954e-01	-5.546876e-03	-3.036498e-03	1.748414e-02	5.705571e-03	1.177857e-02
217           	4.340998e-01	2.111572e-01	2.229426e-01	2.569012e-01	2.520497e-01	4.851513e-03	1.235991e-01	-5.892664e-03	-3.716083e-03	1.891300e-02	5.740419e-03	1.317258e-02
218           	4.340823e-01	2.108131e-01	2.232692e-01	2.562687e-01	2.515323e-01	4.736447e-03	1.233979e-01	-6.228070e-03	-4.329953e-03	2.022281e-02	5.781452e-03	1.444136e-02
219           	4.341211e-01	2.105416e-01	2.235795e-01	2.555164e-01	2.508857e-01	4.630651e-03	1.231275e-01	-6.518939e-03	-4.813968e-03	2.127203e-02	5.822046e-03	1.544998e-02
220           	4.341775e-01	2.103594e-01	2.238180e-01	2.547554e-01	2.501999e-01	4.555527e-03	1.228222e-01	-6.729317e-03	-5.126369e-03	2.194921e-02	5.848236e-03	1.610097e-02
221           	4.342549e-01	2.102878e-01	2.239671e-01	2.540334e-01	2.495235e-01	4.509897e-03	1.225068e-01	-6.839659e-03	-5.249023e-03	2.218504e-02	5.843499e-03	1.634154e-02
222           	4.343721e-01	2.103491e-01	2.240230e-01	2.533575e-01	2.488711e-01	4.486459e-03	1.221923e-01	-6.836951e-03	-5.178677e-03	2.196436e-02	5.803502e-03	1.616086e-02
223           	4.345153e-01	2.105316e-01	2.239837e-01	2.527346e-01	2.482495e-01	4.485059e-03	1.218822e-01	-6.726033e-03	-4.924409e-03	2.130851e-02	5.729848e-03	1.557867e-02
224           	4.346029e-01	2.107704e-01	2.238325e-01	2.521763e-01	2.476496e-01	4.526677e-03	1.215615e-01	-6.531062e-03	-4.523668e-03	2.032938e-02	5.641020e-03	1.468836e-02
225           	4.346589e-01	2.110409e-01	2.236180e-01	2.517577e-01	2.471554e-01	4.602271e-03	1.212766e-01	-6.288577e-03	-4.018706e-03	1.918205e-02	5.572316e-03	1.360973e-02
226           	4.347781e-01	2.113648e-01	2.234133e-01	2.515337e-01	2.468538e-01	4.679960e-03	1.210869e-01	-6.024227e-03	-3.459365e-03	1.799114e-02	5.536207e-03	1.245494e-02
227           	4.348958e-01	2.116944e-01	2.232014e-01	2.514839e-01	2.467293e-01	4.754533e-03	1.209874e-01	-5.753510e-03	-2.877569e-03	1.678905e-02	5.516956e-03	1.127209e-02
228           	4.349666e-01	2.119900e-01	2.229766e-01	2.516318e-01	2.467961e-01	4.835725e-03	1.209802e-01	-5.493294e-03	-2.295556e-03	1.565439e-02	5.531638e-03	1.012275e-02
229           	4.349482e-01	2.122272e-01	2.227210e-01	2.519270e-01	2.470054e-01	4.921569e-03	1.210419e-01	-5.246898e-03	-1.734879e-03	1.459591e-02	5.563075e-03	9.032834e-03
230           	4.348235e-01	2.123822e-01	2.224413e-01	2.523622e-01	2.473558e-01	5.006383e-03	1.211747e-01	-5.029579e-03	-1.240896e-03	1.368285e-02	5.600531e-03	8.082324e-03
231           	4.346271e-01	2.124551e-01	2.221720e-01	2.528953e-01	2.478270e-01	5.068329e-03	1.213793e-01	-4.858430e-03	-8.489431e-04	1.297250e-02	5.637308e-03	7.335194e-03
232           	4.343950e-01	2.124528e-01	2.219422e-01	2.534785e-01	2.483851e-01	5.093426e-03	1.216458e-01	-4.744690e-03	-5.990959e-04	1.253467e-02	5.668240e-03	6.866431e-03
233           	4.341711e-01	2.123746e-01	2.217965e-01	2.540098e-01	2.489432e-01	5.066583e-03	1.219383e-01	-4.710931e-03	-5.316033e-04	1.243202e-02	5.684407e-03	6.747614e-03
234           	4.340128e-01	2.122413e-01	2.217715e-01	2.544450e-01	2.494648e-01	4.980223e-03	1.222423e-01	-4.765074e-03	-6.508209e-04	1.268372e-02	5.691041e-03	6.992683e-03
235           	4.339543e-01	2.120772e-01	2.218771e-01	2.547288e-01	2.498978e-01	4.831018e-03	1.225334e-01	-4.899970e-03	-9.268565e-04	1.322755e-02	5.686920e-03	7.540633e-03
236           	4.339068e-01	2.118561e-01	2.220507e-01	2.548527e-01	2.501846e-01	4.668107e-03	1.227583e-01	-5.097270e-03	-1.323098e-03	1.400363e-02	5.678718e-03	8.324914e-03
237           	4.338814e-01	2.116169e-01	2.222645e-01	2.547595e-01	2.502585e-01	4.500922e-03	1.228788e-01	-5.323830e-03	-1.767106e-03	1.488573e-02	5.675759e-03	9.209972e-03
238           	4.339005e-01	2.114067e-01	2.224938e-01	2.544569e-01	2.501174e-01	4.339497e-03	1.228889e-01	-5.543541e-03	-2.186674e-03	1.574548e-02	5.686066e-03	1.005941e-02
239           	4.339767e-01	2.112502e-01	2.227266e-01	2.540024e-01	2.498061e-01	4.196364e-03	1.228048e-01	-5.738204e-03	-2.540042e-03	1.649092e-02	5.705419e-03	1.078550e-02
240           	4.341181e-01	2.111733e-01	2.229448e-01	2.534862e-01	2.494055e-01	4.080720e-03	1.226624e-01	-5.885728e-03	-2.795992e-03	1.705537e-02	5.731691e-03	1.132368e-02
241           	4.343290e-01	2.111969e-01	2.231321e-01	2.529767e-01	2.489885e-01	3.988145e-03	1.225002e-01	-5.967594e-03	-2.936838e-03	1.737192e-02	5.749122e-03	1.162280e-02
242           	4.346168e-01	2.113325e-01	2.232843e-01	2.525171e-01	2.486077e-01	3.909369e-03	1.223492e-01	-5.975912e-03	-2.966543e-03	1.742600e-02	5.746459e-03	1.167954e-02
243           	4.350031e-01	2.115914e-01	2.234117e-01	2.521006e-01	2.482696e-01	3.831005e-03	1.222193e-01	-5.910160e-03	-2.882586e-03	1.720579e-02	5.720311e-03	1.148548e-02
244           	4.354600e-01	2.119508e-01	2.235092e-01	2.517208e-01	2.479548e-01	3.765964e-03	1.220944e-01	-5.779170e-03	-2.703257e-03	1.676931e-02	5.681397e-03	1.108791e-02
245           	4.359484e-01	2.123657e-01	2.235827e-01	2.513546e-01	2.476306e-01	3.724032e-03	1.219533e-01	-5.608514e-03	-2.449858e-03	1.618325e-02	5.641764e-03	1.054148e-02
246           	4.364352e-01	2.127982e-01	2.236370e-01	2.510363e-01	2.473228e-01	3.713489e-03	1.218046e-01	-5.419396e-03	-2.143037e-03	1.552807e-02	5.620997e-03	9.907071e-03
247           	4.369035e-01	2.132146e-01	2.236889e-01	2.508039e-01	2.470672e-01	3.736685e-03	1.216652e-01	-5.237144e-03	-1.817255e-03	1.488983e-02	5.627662e-03	9.262172e-03
248           	4.373100e-01	2.135757e-01	2.237343e-01	2.507175e-01	2.469131e-01	3.804467e-03	1.215543e-01	-5.079318e-03	-1.510644e-03	1.434985e-02	5.664283e-03	8.685571e-03
249           	4.375953e-01	2.138426e-01	2.237527e-01	2.507659e-01	2.468510e-01	3.914966e-03	1.214680e-01	-4.955043e-03	-1.236809e-03	1.393003e-02	5.728208e-03	8.201826e-03
250           	4.377313e-01	2.140024e-01	2.237289e-01	2.509641e-01	2.469010e-01	4.063143e-03	1.214189e-01	-4.863229e-03	-1.013031e-03	1.365014e-02	5.812040e-03	7.838102e-03
251           	4.377261e-01	2.140520e-01	2.236741e-01	2.512821e-01	2.470601e-01	4.221966e-03	1.214191e-01	-4.811043e-03	-8.603900e-04	1.351445e-02	5.896837e-03	7.617617e-03
252           	4.375786e-01	2.139943e-01	2.235843e-01	2.516687e-01	2.472899e-01	4.378801e-03	1.214556e-01	-4.794994e-03	-7.820191e-04	1.351384e-02	5.974903e-03	7.538941e-03
253           	4.373266e-01	2.138461e-01	2.234806e-01	2.520605e-01	2.475470e-01	4.513446e-03	1.215168e-01	-4.817233e-03	-7.829154e-04	1.364168e-02	6.037926e-03	7.603756e-03
254           	4.369995e-01	2.136190e-01	2.233805e-01	2.524408e-01	2.478204e-01	4.620398e-03	1.216000e-01	-4.880736e-03	-8.792961e-04	1.391893e-02	6.080168e-03	7.838760e-03
255           	4.365920e-01	2.133221e-01	2.232699e-01	2.527426e-01	2.480472e-01	4.695353e-03	1.216759e-01	-4.973917e-03	-1.046459e-03	1.428246e-02	6.094769e-03	8.187687e-03
256           	4.361356e-01	2.129865e-01	2.231492e-01	2.529753e-01	2.482259e-01	4.749375e-03	1.217383e-01	-5.081332e-03	-1.261291e-03	1.468449e-02	6.080955e-03	8.603537e-03
257           	4.356387e-01	2.126318e-01	2.230069e-01	2.531113e-01	2.483277e-01	4.783676e-03	1.217720e-01	-5.187517e-03	-1.490201e-03	1.504097e-02	6.030283e-03	9.010685e-03
258           	4.351137e-01	2.122843e-01	2.228293e-01	2.531313e-01	2.483228e-01	4.808491e-03	1.217571e-01	-5.272515e-03	-1.697024e-03	1.529696e-02	5.951456e-03	9.345504e-03
259           	4.345806e-01	2.119697e-01	2.226109e-01	2.530067e-01	2.481779e-01	4.828780e-03	1.216745e-01	-5.320577e-03	-1.841636e-03	1.539297e-02	5.854847e-03	9.538119e-03
260           	4.341297e-01	2.117475e-01	2.223822e-01	2.527511e-01	2.479191e-01	4.831976e-03	1.215436e-01	-5.317327e-03	-1.908038e-03	1.531253e-02	5.748227e-03	9.564303e-03
261           	4.338822e-01	2.116920e-01	2.221902e-01	2.523865e-01	2.475980e-01	4.788484e-03	1.214048e-01	-5.249086e-03	-1.872642e-03	1.500601e-02	5.630363e-03	9.375647e-03
262           	4.338697e-01	2.118214e-01	2.220483e-01	2.519846e-01	2.472883e-01	4.696371e-03	1.212959e-01	-5.113422e-03	-1.726681e-03	1.447773e-02	5.512186e-03	8.965549e-03
263           	4.339666e-01	2.120598e-01	2.219068e-01	2.515384e-01	2.469519e-01	4.586560e-03	1.211827e-01	-4.923477e-03	-1.479923e-03	1.377001e-02	5.405083e-03	8.364929e-03
264           	4.341404e-01	2.123832e-01	2.217572e-01	2.510747e-01	2.466008e-01	4.473963e-03	1.210634e-01	-4.686994e-03	-1.139173e-03	1.292771e-02	5.324683e-03	7.603029e-03
265           	4.343835e-01	2.127696e-01	2.216139e-01	2.506190e-01	2.462434e-01	4.375555e-03	1.209339e-01	-4.422168e-03	-7.191004e-04	1.200370e-02	5.282752e-03	6.720952e-03
266           	4.346894e-01	2.131931e-01	2.214963e-01	2.502599e-01	2.459515e-01	4.308397e-03	1.208216e-01	-4.151574e-03	-2.491838e-04	1.108105e-02	5.291339e-03	5.789707e-03
267           	4.350263e-01	2.136165e-01	2.214098e-01	2.500447e-01	2.457626e-01	4.282176e-03	1.207402e-01	-3.896632e-03	2.461837e-04	1.022537e-02	5.358869e-03	4.866502e-03
268           	4.353740e-01	2.140152e-01	2.213588e-01	2.500056e-01	2.457002e-01	4.305448e-03	1.206974e-01	-3.671792e-03	7.261108e-04	9.510180e-03	5.481201e-03	4.028979e-03
269           	4.357317e-01	2.143684e-01	2.213633e-01	2.501131e-01	2.457502e-01	4.362901e-03	1.206936e-01	-3.497458e-03	1.145579e-03	8.987432e-03	5.639295e-03	3.348137e-03
270           	4.360797e-01	2.146561e-01	2.214236e-01	2.503550e-01	2.459164e-01	4.438512e-03	1.207390e-01	-3.383731e-03	1.471264e-03	8.702667e-03	5.822597e-03	2.880069e-03
271           	4.363728e-01	2.148430e-01	2.215298e-01	2.506940e-01	2.461780e-01	4.515972e-03	1.208310e-01	-3.343360e-03	1.662498e-03	8.703287e-03	6.014141e-03	2.689146e-03
272           	4.365737e-01	2.148968e-01	2.216769e-01	2.510810e-01	2.465023e-01	4.578633e-03	1.209619e-01	-3.390060e-03	1.670914e-03	9.060197e-03	6.201012e-03	2.859185e-03
273           	4.366733e-01	2.148081e-01	2.218651e-01	2.514269e-01	2.468206e-01	4.606287e-03	1.211071e-01	-3.528496e-03	1.485490e-03	9.771843e-03	6.371412e-03	3.400431e-03
274           	4.367303e-01	2.146113e-01	2.221191e-01	2.516900e-01	2.471137e-01	4.576270e-03	1.212687e-01	-3.753894e-03	1.108393e-03	1.081530e-02	6.516045e-03	4.299259e-03
275           	4.368084e-01	2.143469e-01	2.224615e-01	2.518002e-01	2.473288e-01	4.471429e-03	1.214287e-01	-4.057296e-03	5.669037e-04	1.211601e-02	6.624907e-03	5.491100e-03
276           	4.368973e-01	2.140384e-01	2.228590e-01	2.517109e-01	2.474073e-01	4.303595e-03	1.215519e-01	-4.410291e-03	-7.332434e-05	1.355497e-02	6.704163e-03	6.850811e-03
277           	4.369510e-01	2.136979e-01	2.232531e-01	2.513758e-01	2.472755e-01	4.100283e-03	1.215876e-01	-4.777617e-03	-7.380157e-04	1.498189e-02	6.752931e-03	8.228962e-03
278           	4.369470e-01	2.133476e-01	2.235993e-01	2.508149e-01	2.469242e-01	3.890658e-03	1.215168e-01	-5.125843e-03	-1.369231e-03	1.628693e-02	6.774232e-03	9.512693e-03
279           	4.368715e-01	2.130175e-01	2.238540e-01	2.500580e-01	2.463607e-01	3.697266e-03	1.213317e-01	-5.418222e-03	-1.907859e-03	1.733005e-02	6.757168e-03	1.057289e-02
280           	4.367286e-01	2.127460e-01	2.239826e-01	2.492007e-01	2.456646e-01	3.536106e-03	1.210642e-01	-5.618317e-03	-2.305477e-03	1.799712e-02	6.693081e-03	1.130403e-02
281           	4.365377e-01	2.125621e-01	2.239757e-01	2.483097e-01	2.449070e-01	3.402680e-03	1.207522e-01	-5.706810e-03	-2.530582e-03	1.819546e-02	6.567147e-03	1.162831e-02
282           	4.363242e-01	2.124952e-01	2.238290e-01	2.474534e-01	2.441620e-01	3.291398e-03	1.204353e-01	-5.666904e-03	-2.555136e-03	1.787346e-02	6.381593e-03	1.149187e-02
283           	4.360942e-01	2.125446e-01	2.235496e-01	2.466484e-01	2.434537e-01	3.194698e-03	1.201295e-01	-5.502542e-03	-2.378148e-03	1.703335e-02	6.138527e-03	1.089482e-02
284           	4.358466e-01	2.126851e-01	2.231615e-01	2.459312e-01	2.428163e-01	3.114904e-03	1.198507e-01	-5.238237e-03	-2.028736e-03	1.578277e-02	5.862647e-03	9.920118e-03
285           	4.355908e-01	2.128832e-01	2.227076e-01	2.453092e-01	2.422482e-01	3.061062e-03	1.195936e-01	-4.912174e-03	-1.552125e-03	1.428201e-02	5.588877e-03	8.693128e-03
286           	4.353606e-01	2.131190e-01	2.222416e-01	2.448289e-01	2.417873e-01	3.041615e-03	1.193729e-01	-4.561312e-03	-1.007460e-03	1.272958e-02	5.357333e-03	7.372252e-03
287           	4.351774e-01	2.133632e-01	2.218142e-01	2.445190e-01	2.414643e-01	3.054749e-03	1.192048e-01	-4.225484e-03	-4.612298e-04	1.129230e-02	5.184919e-03	6.107379e-03
288           	4.350314e-01	2.135897e-01	2.214417e-01	2.444291e-01	2.413225e-01	3.106558e-03	1.191080e-01	-3.925957e-03	4.683796e-05	1.008248e-02	5.088079e-03	4.994403e-03
289           	4.348974e-01	2.137633e-01	2.211341e-01	2.445348e-01	2.413341e-01	3.200676e-03	1.190667e-01	-3.685435e-03	4.702480e-04	9.185790e-03	5.063143e-03	4.122647e-03
290           	4.347786e-01	2.138648e-01	2.209138e-01	2.448338e-01	2.415054e-01	3.328355e-03	1.190885e-01	-3.524495e-03	7.622854e-04	8.693037e-03	5.108804e-03	3.584233e-03
291           	4.346736e-01	2.138797e-01	2.207938e-01	2.452985e-01	2.418233e-01	3.475201e-03	1.191741e-01	-3.457046e-03	8.871281e-04	8.648807e-03	5.211531e-03	3.437275e-03
292           	4.345849e-01	2.138101e-01	2.207749e-01	2.459034e-01	2.422773e-01	3.626119e-03	1.193256e-01	-3.482389e-03	8.231743e-04	9.061929e-03	5.354139e-03	3.707790e-03
293           	4.345221e-01	2.136565e-01	2.208657e-01	2.465739e-01	2.428163e-01	3.757676e-03	1.195293e-01	-3.604586e-03	5.531532e-04	9.906626e-03	5.506466e-03	4.400160e-03
294           	4.345048e-01	2.134459e-01	2.210590e-01	2.472555e-01	2.434007e-01	3.854855e-03	1.197729e-01	-3.806551e-03	1.114495e-04	1.107940e-02	5.651149e-03	5.428250e-03
295           	4.345569e-01	2.132099e-01	2.213470e-01	2.478589e-01	2.439592e-01	3.899660e-03	1.200298e-01	-4.068544e-03	-4.520044e-04	1.245078e-02	5.773387e-03	6.677396e-03
296           	4.347227e-01	2.129836e-01	2.217391e-01	2.483338e-01	2.444569e-01	3.876844e-03	1.202900e-01	-4.377765e-03	-1.102685e-03	1.395894e-02	5.876783e-03	8.082153e-03
297           	4.350278e-01	2.128027e-01	2.222251e-01	2.486504e-01	2.448686e-01	3.781804e-03	1.205434e-01	-4.711191e-03	-1.778732e-03	1.547521e-02	5.958874e-03	9.516339e-03
298           	4.353835e-01	2.126578e-01	2.227256e-01	2.487860e-01	2.451374e-01	3.648575e-03	1.207444e-01	-5.033898e-03	-2.410320e-03	1.686405e-02	6.021705e-03	1.084234e-02
299           	4.356653e-01	2.125075e-01	2.231577e-01	2.487005e-01	2.451853e-01	3.515229e-03	1.208350e-01	-5.325124e-03	-2.948888e-03	1.801403e-02	6.058125e-03	1.195590e-02
300           	4.358073e-01	2.123462e-01	2.234611e-01	2.484016e-01	2.449926e-01	3.409025e-03	1.207918e-01	-5.557445e-03	-3.358957e-03	1.884979e-02	6.065939e-03	1.278385e-02
301           	4.358271e-01	2.122007e-01	2.236264e-01	2.479304e-01	2.446065e-01	3.323989e-03	1.206412e-01	-5.712845e-03	-3.614897e-03	1.930466e-02	6.037434e-03	1.326723e-02
302           	4.357844e-01	2.121134e-01	2.236710e-01	2.473829e-01	2.441325e-01	3.250377e-03	1.204411e-01	-5.778781e-03	-3.706807e-03	1.936156e-02	5.973975e-03	1.338759e-02
303           	4.357168e-01	2.121073e-01	2.236095e-01	2.467979e-01	2.436174e-01	3.180431e-03	1.202185e-01	-5.751104e-03	-3.629329e-03	1.900566e-02	5.873500e-03	1.313216e-02
304           	4.355907e-01	2.121662e-01	2.234245e-01	2.462070e-01	2.430756e-01	3.131374e-03	1.199721e-01	-5.629113e-03	-3.384972e-03	1.825429e-02	5.742174e-03	1.251212e-02
305           	4.353566e-01	2.122412e-01	2.231154e-01	2.456183e-01	2.424932e-01	3.125033e-03	1.196841e-01	-5.437119e-03	-3.001424e-03	1.717314e-02	5.585144e-03	1.158799e-02
306           	4.350836e-01	2.123409e-01	2.227426e-01	2.450995e-01	2.419394e-01	3.160064e-03	1.193897e-01	-5.200859e-03	-2.516076e-03	1.590887e-02	5.438357e-03	1.047051e-02
307           	4.348627e-01	2.124790e-01	2.223837e-01	2.446983e-01	2.414863e-01	3.211956e-03	1.191372e-01	-4.952324e-03	-1.977480e-03	1.459802e-02	5.321529e-03	9.276488e-03
308           	4.346781e-01	2.126213e-01	2.220567e-01	2.444648e-01	2.411871e-01	3.277680e-03	1.189547e-01	-4.717682e-03	-1.424462e-03	1.334681e-02	5.248944e-03	8.097869e-03
309           	4.345077e-01	2.127333e-01	2.217744e-01	2.444057e-01	2.410558e-01	3.349948e-03	1.188529e-01	-4.520548e-03	-8.983112e-04	1.223739e-02	5.220386e-03	7.017008e-03
310           	4.343051e-01	2.127790e-01	2.215261e-01	2.445378e-01	2.411033e-01	3.434470e-03	1.188344e-01	-4.373578e-03	-4.409308e-04	1.135984e-02	5.238992e-03	6.120853e-03
311           	4.340360e-01	2.127211e-01	2.213149e-01	2.448419e-01	2.413117e-01	3.530165e-03	1.188908e-01	-4.296921e-03	-1.106871e-04	1.080847e-02	5.293549e-03	5.514923e-03
312           	4.337126e-01	2.125636e-01	2.211490e-01	2.452938e-01	2.416582e-01	3.635605e-03	1.190113e-01	-4.292678e-03	6.429190e-05	1.063656e-02	5.382572e-03	5.253988e-03
313           	4.333598e-01	2.123203e-01	2.210395e-01	2.458431e-01	2.420964e-01	3.746636e-03	1.191749e-01	-4.359630e-03	6.094641e-05	1.085132e-02	5.486609e-03	5.364716e-03
314           	4.330047e-01	2.120018e-01	2.210028e-01	2.464475e-01	2.425837e-01	3.863850e-03	1.193599e-01	-4.500490e-03	-1.432091e-04	1.147831e-02	5.595948e-03	5.882366e-03
315           	4.327210e-01	2.116583e-01	2.210627e-01	2.470536e-01	2.430873e-01	3.966303e-03	1.195605e-01	-4.702182e-03	-5.128077e-04	1.242317e-02	5.698778e-03	6.724393e-03
316           	4.325247e-01	2.113130e-01	2.212116e-01	2.476124e-01	2.435685e-01	4.043858e-03	1.197623e-01	-4.949301e-03	-1.007062e-03	1.361487e-02	5.800374e-03	7.814498e-03
317           	4.325413e-01	2.110367e-01	2.215046e-01	2.480159e-01	2.439746e-01	4.041312e-03	1.199666e-01	-5.233972e-03	-1.588790e-03	1.496235e-02	5.892384e-03	9.069964e-03
318           	4.327393e-01	2.108404e-01	2.218989e-01	2.481678e-01	2.442021e-01	3.965658e-03	1.201182e-01	-5.529246e-03	-2.187392e-03	1.633461e-02	5.979915e-03	1.035470e-02
319           	4.329909e-01	2.107013e-01	2.222896e-01	2.480224e-01	2.441661e-01	3.856284e-03	1.201549e-01	-5.794117e-03	-2.719253e-03	1.753746e-02	6.049475e-03	1.148798e-02
320           	4.332537e-01	2.106350e-01	2.226188e-01	2.476469e-01	2.439117e-01	3.735158e-03	1.200883e-01	-5.991907e-03	-3.127032e-03	1.842404e-02	6.084987e-03	1.233905e-02
321           	4.334918e-01	2.106528e-01	2.228391e-01	2.471172e-01	2.435040e-01	3.613237e-03	1.199454e-01	-6.093156e-03	-3.364016e-03	1.886995e-02	6.070959e-03	1.279899e-02
